begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
19437;19466;12;7;Gâwân, dern âne schulde truoc;Gâwân;0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":29,""startOffset"":0,""start"":""19437"",""end"":""19437""}]";"[{""endOffset"":29,""startOffset"":0,""start"":""\/div[690]"",""end"":""\/div[690]""}]";194389466
19495;19507;12;7;einen garzûn;# unbestimmt (einzel);0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""19495"",""end"":""19495""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[692]"",""end"":""\/div[692]""}]";194969507
19524;19529;12;7;Gâwân;Gâwân;0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":7,""start"":""19517"",""end"":""19517""}]";"[{""endOffset"":12,""startOffset"":7,""start"":""\/div[693]"",""end"":""\/div[693]""}]";195259529
19653;19663;12;7;wir vrowen;# unbestimmt (multi);0;0;0;1;R_HOF;360;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""19653"",""end"":""19653""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[698]"",""end"":""\/div[698]""}]";196549663
19653;19663;12;7;wir vrowen;Obîe;0;0;0;1;R_HOF;360;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""19653"",""end"":""19653""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[698]"",""end"":""\/div[698]""}]";196549663
19684;19694;12;7;der garzûn;# unbestimmt (einzel);0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""19684"",""end"":""19684""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[699]"",""end"":""\/div[699]""}]";196859694
19737;19743;12;7;Gâwâns;Gâwân;0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":6,""startOffset"":0,""start"":""19737"",""end"":""19737""}]";"[{""endOffset"":6,""startOffset"":0,""start"":""\/div[701]"",""end"":""\/div[701]""}]";197389743
19784;19794;12;7;der garzûn;# unbestimmt (einzel);0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""19784"",""end"":""19784""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[703]"",""end"":""\/div[703]""}]";197859794
19845;19855;12;7;sîn vrouwe;Obîe;0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":20,""startOffset"":10,""start"":""19835"",""end"":""19835""}]";"[{""endOffset"":20,""startOffset"":10,""start"":""\/div[705]"",""end"":""\/div[705]""}]";198469855
19869;19874;12;7;Gâwân;Gâwân;0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""19869"",""end"":""19869""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[706]"",""end"":""\/div[706]""}]";198709874
19923;19933;12;7;ir ribbalt;# unbestimmt (einzel);0;0;0;1;R_HOF;360;0;"[""PER""]";"[{""endOffset"":31,""startOffset"":21,""start"":""19902"",""end"":""19902""}]";"[{""endOffset"":31,""startOffset"":21,""start"":""\/div[707]"",""end"":""\/div[707]""}]";199249933
20009;20019;12;7;der garzûn;# unbestimmt (einzel);0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""20009"",""end"":""20009""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[711]"",""end"":""\/div[711]""}]";200110019
20056;20060;12;7;Obîe;Obîe;0;0;0;0;R_HOF;360;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":15,""start"":""20041"",""end"":""20041""}]";"[{""endOffset"":19,""startOffset"":15,""start"":""\/div[712]"",""end"":""\/div[712]""}]";200580060
20071;20086;12;7;Einen junchêrrn;# unbestimmt (einzel);0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":15,""startOffset"":0,""start"":""20071"",""end"":""20071""}]";"[{""endOffset"":15,""startOffset"":0,""start"":""\/div[714]"",""end"":""\/div[714]""}]";200730086
20103;20130;12;7;den burcgrâven von der stat;Scherules;0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":27,""startOffset"":0,""start"":""20103"",""end"":""20103""}]";"[{""endOffset"":27,""startOffset"":0,""start"":""\/div[715]"",""end"":""\/div[715]""}]";201050130
20149;20158;12;7;Scherules;Scherules;0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":26,""startOffset"":17,""start"":""20132"",""end"":""20132""}]";"[{""endOffset"":26,""startOffset"":17,""start"":""\/div[716]"",""end"":""\/div[716]""}]";201510158
20334;20345;12;7;ein koufman;Gâwân;0;0;0;1;R_HOF;361;0;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""20334"",""end"":""20334""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[723]"",""end"":""\/div[723]""}]";203360345
20470;20479;12;7;der knapp;# unbestimmt (einzel);0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""20470"",""end"":""20470""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[728]"",""end"":""\/div[728]""}]";204720479
20503;20512;12;7;sîn vrowe;Obîe;0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":16,""startOffset"":7,""start"":""20496"",""end"":""20496""}]";"[{""endOffset"":16,""startOffset"":7,""start"":""\/div[729]"",""end"":""\/div[729]""}]";205050512
20562;20571;12;7;Scherules;Scherules;0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":16,""startOffset"":7,""start"":""20555"",""end"":""20555""}]";"[{""endOffset"":16,""startOffset"":7,""start"":""\/div[731]"",""end"":""\/div[731]""}]";205640571
20611;20616;12;7;Gâwân;Gâwân;0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":18,""start"":""20593"",""end"":""20593""}]";"[{""endOffset"":23,""startOffset"":18,""start"":""\/div[732]"",""end"":""\/div[732]""}]";206130616
20719;20741;12;7;einen ritter wol gevar;Gâwân;0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":26,""startOffset"":4,""start"":""20715"",""end"":""20715""}]";"[{""endOffset"":26,""startOffset"":4,""start"":""\/div[736]"",""end"":""\/div[736]""}]";207210741
20743;20752;12;7;Scherules;Scherules;0;0;0;0;R_HOF;361;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""20743"",""end"":""20743""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[737]"",""end"":""\/div[737]""}]";207450752
20844;20849;12;7;hêrre;Gâwân;0;0;0;1;R_HOF;361;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":14,""start"":""20830"",""end"":""20830""}]";"[{""endOffset"":19,""startOffset"":14,""start"":""\/div[740]"",""end"":""\/div[740]""}]";208460849
21113;21116;12;7;hêr;Scherules;0;0;0;1;R_HOF;362;0;"[""PER""]";"[{""endOffset"":4,""startOffset"":1,""start"":""21112"",""end"":""21112""}]";"[{""endOffset"":4,""startOffset"":1,""start"":""\/div[750]"",""end"":""\/div[750]""}]";211151116
21138;21143;12;7;Gâwân;Gâwân;0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":31,""startOffset"":26,""start"":""21112"",""end"":""21112""}]";"[{""endOffset"":31,""startOffset"":26,""start"":""\/div[750]"",""end"":""\/div[750]""}]";211401143
21205;21231;12;7;Scherules der lobs gehêrte;Scherules;0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":26,""startOffset"":0,""start"":""21205"",""end"":""21205""}]";"[{""endOffset"":26,""startOffset"":0,""start"":""\/div[753]"",""end"":""\/div[753]""}]";212071231
21317;21326;12;7;iwer vogt;Scherules;0;0;0;1;R_HOF;362;0;"[""PER""]";"[{""endOffset"":30,""startOffset"":21,""start"":""21296"",""end"":""21296""}]";"[{""endOffset"":30,""startOffset"":21,""start"":""\/div[756]"",""end"":""\/div[756]""}]";213191326
21344;21356;12;7;daz ûzer her;# unbestimmt (multi);0;0;0;1;R_HOF;362;0;"[""PER""]";"[{""endOffset"":28,""startOffset"":16,""start"":""21328"",""end"":""21328""}]";"[{""endOffset"":28,""startOffset"":16,""start"":""\/div[757]"",""end"":""\/div[757]""}]";213461356
21423;21451;12;7;zal den knappen dier dâ sach;# unbestimmt (multi);0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":32,""startOffset"":4,""start"":""21419"",""end"":""21419""}]";"[{""endOffset"":32,""startOffset"":4,""start"":""\/div[760]"",""end"":""\/div[760]""}]";214251451
21517;21523;12;7;Gâwân;Gâwân;0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":6,""startOffset"":0,""start"":""21517"",""end"":""21517""}]";"[{""endOffset"":6,""startOffset"":0,""start"":""\/div[763]"",""end"":""\/div[763]""}]";215191523
21532;21541;12;7;sîme wirt;Scherules;0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":24,""startOffset"":15,""start"":""21517"",""end"":""21517""}]";"[{""endOffset"":24,""startOffset"":15,""start"":""\/div[763]"",""end"":""\/div[763]""}]";215341541
21543;21548;12;7;Obîe;Obîe;0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""21543"",""end"":""21543""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[764]"",""end"":""\/div[764]""}]";215451548
21569;21580;12;7;ein spilwîp;# unbestimmt (einzel);0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""21569"",""end"":""21569""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[765]"",""end"":""\/div[765]""}]";215711580
21595;21603;12;7;ir vater;Lyppaut;0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":4,""start"":""21591"",""end"":""21591""}]";"[{""endOffset"":12,""startOffset"":4,""start"":""\/div[766]"",""end"":""\/div[766]""}]";215971603
21653;21667;12;7;ein valschaere;Gâwân;0;0;0;0;R_HOF;362;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":9,""start"":""21644"",""end"":""21644""}]";"[{""endOffset"":23,""startOffset"":9,""start"":""\/div[768]"",""end"":""\/div[768]""}]";216551667
21740;21752;12;7;vil soldiere;# unbestimmt (multi);0;0;0;1;R_HOF;362;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":""21733"",""end"":""21733""}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[771]"",""end"":""\/div[771]""}]";217421752
21846;21857;12;7;Daz spilwîp;# unbestimmt (einzel);0;0;0;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""21846"",""end"":""21846""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[776]"",""end"":""\/div[776]""}]";218481857
21858;21869;12;7;zem vürsten;Lyppaut;0;0;0;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":23,""startOffset"":12,""start"":""21846"",""end"":""21846""}]";"[{""endOffset"":23,""startOffset"":12,""start"":""\/div[776]"",""end"":""\/div[776]""}]";218601869
21884;21894;12;7;sîn tohter;Obîe;0;0;0;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":17,""startOffset"":7,""start"":""21877"",""end"":""21877""}]";"[{""endOffset"":17,""startOffset"":7,""start"":""\/div[777]"",""end"":""\/div[777]""}]";218861894
21988;22014;12;7;Lyppauten den getriwen man;Lyppaut;0;0;0;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":26,""startOffset"":0,""start"":""21988"",""end"":""21988""}]";"[{""endOffset"":26,""startOffset"":0,""start"":""\/div[781]"",""end"":""\/div[781]""}]";219902014
22026;22034;12;7;soldiere;# unbestimmt (multi);0;0;0;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":11,""start"":""22015"",""end"":""22015""}]";"[{""endOffset"":19,""startOffset"":11,""start"":""\/div[782]"",""end"":""\/div[782]""}]";220282034
22145;22155;12;7;Scherules;Scherules;0;0;0;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""22145"",""end"":""22145""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[787]"",""end"":""\/div[787]""}]";221472155
22210;22224;12;7;eim trügenaere;Gâwân;0;0;0;1;R_HOF;363;0;"[""PER""]";"[{""endOffset"":24,""startOffset"":10,""start"":""22200"",""end"":""22200""}]";"[{""endOffset"":24,""startOffset"":10,""start"":""\/div[789]"",""end"":""\/div[789]""}]";222122224
22297;22306;12;7;hêr Gâwân;Gâwân;0;0;1;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":24,""startOffset"":15,""start"":""22282"",""end"":""22282""}]";"[{""endOffset"":24,""startOffset"":15,""start"":""\/div[792]"",""end"":""\/div[792]""}]";222992306
22365;22377;12;7;Scherulesen;Scherules;0;0;0;0;R_HOF;363;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""22365"",""end"":""22365""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[795]"",""end"":""\/div[795]""}]";223672377
22403;22408;12;7;hêrre;Lyppaut;0;0;0;1;R_HOF;363;0;"[""PER""]";"[{""endOffset"":16,""startOffset"":11,""start"":""22392"",""end"":""22392""}]";"[{""endOffset"":16,""startOffset"":11,""start"":""\/div[796]"",""end"":""\/div[796]""}]";224052408
22500;22515;12;7;mîns gastes lîp;Gâwân;0;0;0;1;R_HOF;363;0;"[""PER""]";"[{""endOffset"":30,""startOffset"":15,""start"":""22485"",""end"":""22485""}]";"[{""endOffset"":30,""startOffset"":15,""start"":""\/div[799]"",""end"":""\/div[799]""}]";225022515
22763;22770;12;7;sîn lîp;Gâwân;0;0;0;1;R_HOF;364;0;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":""22763"",""end"":""22763""}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[809]"",""end"":""\/div[809]""}]";227652770
22835;22844;12;7;mîn vater;# unbestimmt (einzel);0;0;0;1;R_HOF;364;0;"[""PER""]";"[{""endOffset"":15,""startOffset"":6,""start"":""22829"",""end"":""22829""}]";"[{""endOffset"":15,""startOffset"":6,""start"":""\/div[811]"",""end"":""\/div[811]""}]";228372844
22850;22858;12;7;mîn kint;# unbestimmt (multi);0;0;0;1;R_HOF;364;0;"[""PER""]";"[{""endOffset"":29,""startOffset"":21,""start"":""22829"",""end"":""22829""}]";"[{""endOffset"":29,""startOffset"":21,""start"":""\/div[811]"",""end"":""\/div[811]""}]";228522858
22890;22898;12;7;mîn mâge;# unbestimmt (einzel);0;0;0;1;R_HOF;364;0;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":""22890"",""end"":""22890""}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[813]"",""end"":""\/div[813]""}]";228922898
22904;22915;12;7;mîn bruoder;# unbestimmt (einzel);0;0;0;1;R_HOF;364;0;"[""PER""]";"[{""endOffset"":25,""startOffset"":14,""start"":""22890"",""end"":""22890""}]";"[{""endOffset"":25,""startOffset"":14,""start"":""\/div[813]"",""end"":""\/div[813]""}]";229062915
23017;23020;12;7;hêr;Lyppaut;0;0;0;1;R_HOF;364;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":9,""start"":""23008"",""end"":""23008""}]";"[{""endOffset"":12,""startOffset"":9,""start"":""\/div[817]"",""end"":""\/div[817]""}]";230193020
23170;23175;12;7;hêrre;Lyppaut;0;0;0;1;R_HOF;364;0;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""23170"",""end"":""23170""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[823]"",""end"":""\/div[823]""}]";231723175
23334;23344;12;7;der vürste;Lyppaut;0;0;0;0;R_HOF;364;0;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""23334"",""end"":""23334""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[829]"",""end"":""\/div[829]""}]";233363344
23422;23430;12;7;Gâwânen;Gâwân;0;0;0;0;R_HOF;364;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":14,""start"":""23408"",""end"":""23408""}]";"[{""endOffset"":22,""startOffset"":14,""start"":""\/div[831]"",""end"":""\/div[831]""}]";234243430
23472;23480;12;7;Lyppaut;Lyppaut;0;0;0;0;R_HOF;364;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":4,""start"":""23468"",""end"":""23468""}]";"[{""endOffset"":12,""startOffset"":4,""start"":""\/div[833]"",""end"":""\/div[833]""}]";234743480
23503;23511;12;7;der gast;Gâwân;0;0;0;0;R_HOF;364;0;"[""PER""]";"[{""endOffset"":12,""startOffset"":4,""start"":""23499"",""end"":""23499""}]";"[{""endOffset"":12,""startOffset"":4,""start"":""\/div[834]"",""end"":""\/div[834]""}]";235053511
23858;23863;12;7;Obîe;Obîe;0;1;0;0;R_HOF;365;0;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""23858"",""end"":""23858""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[848]"",""end"":""\/div[848]""}]";238603863
23867;23874;12;7;Meljanz;Meljanz;0;1;0;0;R_HOF;365;0;"[""PER""]";"[{""endOffset"":16,""startOffset"":9,""start"":""23858"",""end"":""23858""}]";"[{""endOffset"":16,""startOffset"":9,""start"":""\/div[848]"",""end"":""\/div[848]""}]";238693874
24069;24075;12;7;Gâwân;Gâwân;0;1;0;0;R_HOF;365;0;"[""PER""]";"[{""endOffset"":17,""startOffset"":11,""start"":""24058"",""end"":""24058""}]";"[{""endOffset"":17,""startOffset"":11,""start"":""\/div[855]"",""end"":""\/div[855]""}]";240714075
24226;24240;12;7;den werden man;Meljanz;0;1;0;0;R_HOF;365;0;"[""PER""]";"[{""endOffset"":21,""startOffset"":7,""start"":""24219"",""end"":""24219""}]";"[{""endOffset"":21,""startOffset"":7,""start"":""\/div[860]"",""end"":""\/div[860]""}]";242284240
24258;24267;12;7;Meljanze;Meljanz;0;1;0;0;R_HOF;365;0;"[""PER""]";"[{""endOffset"":18,""startOffset"":9,""start"":""24249"",""end"":""24249""}]";"[{""endOffset"":18,""startOffset"":9,""start"":""\/div[861]"",""end"":""\/div[861]""}]";242604267
24368;24396;12;7;den jungen werden süezen man;Meljanz;0;1;0;1;R_HOF;365;0;"[""PER""]";"[{""endOffset"":28,""startOffset"":0,""start"":""24368"",""end"":""24368""}]";"[{""endOffset"":28,""startOffset"":0,""start"":""\/div[865]"",""end"":""\/div[865]""}]";243704396
24503;24509;12;7;Obîen;Obîe;0;1;0;0;R_HOF;366;0;"[""PER""]";"[{""endOffset"":18,""startOffset"":12,""start"":""24491"",""end"":""24491""}]";"[{""endOffset"":18,""startOffset"":12,""start"":""\/div[870]"",""end"":""\/div[870]""}]";245054509
24529;24537;12;7;ir vater;Lyppaut;0;0;0;0;R_HOF;366;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":14,""start"":""24515"",""end"":""24515""}]";"[{""endOffset"":22,""startOffset"":14,""start"":""\/div[871]"",""end"":""\/div[871]""}]";245314537
24552;24568;12;7;den werden Gâwân;Gâwân;0;0;0;0;R_HOF;366;0;"[""PER""]";"[{""endOffset"":22,""startOffset"":6,""start"":""24546"",""end"":""24546""}]";"[{""endOffset"":22,""startOffset"":6,""start"":""\/div[872]"",""end"":""\/div[872]""}]";245544568
24648;24653;12;7;hêrre;Gâwân;0;0;0;1;R_HOF;366;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":14,""start"":""24634"",""end"":""24634""}]";"[{""endOffset"":19,""startOffset"":14,""start"":""\/div[875]"",""end"":""\/div[875]""}]";246504653
24966;24971;12;7;hêrre;Gâwân;0;0;0;1;R_HOF;366;0;"[""PER""]";"[{""endOffset"":19,""startOffset"":14,""start"":""24952"",""end"":""24952""}]";"[{""endOffset"":19,""startOffset"":14,""start"":""\/div[886]"",""end"":""\/div[886]""}]";249684971
24976;24987;12;7;mîner schar;# unbestimmt (multi);0;0;0;1;R_HOF;366;0;"[""PER""]";"[{""endOffset"":35,""startOffset"":24,""start"":""24952"",""end"":""24952""}]";"[{""endOffset"":35,""startOffset"":24,""start"":""\/div[886]"",""end"":""\/div[886]""}]";249784987
25000;25015;12;7;der werde Gâwân;Gâwân;0;0;0;0;R_HOF;366;0;"[""PER""]";"[{""endOffset"":25,""startOffset"":10,""start"":""24990"",""end"":""24990""}]";"[{""endOffset"":25,""startOffset"":10,""start"":""\/div[887]"",""end"":""\/div[887]""}]";250025015
25229;25234;12;7;hêrre;Lyppaut;0;0;0;1;R_HOF;366;0;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""25229"",""end"":""25229""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[895]"",""end"":""\/div[895]""}]";252315234
25425;25433;12;7;Lyppaute;Lyppaut;0;0;0;0;R_HOF;367;0;"[""PER""]";"[{""endOffset"":16,""startOffset"":8,""start"":""25417"",""end"":""25417""}]";"[{""endOffset"":16,""startOffset"":8,""start"":""\/div[902]"",""end"":""\/div[902]""}]";254275433
25460;25463;12;7;hêr;Gâwân;0;0;0;1;R_HOF;367;0;"[""PER""]";"[{""endOffset"":14,""startOffset"":11,""start"":""25449"",""end"":""25449""}]";"[{""endOffset"":14,""startOffset"":11,""start"":""\/div[903]"",""end"":""\/div[903]""}]";254625463
25549;25578;12;7;zwuo tohter die mir sintliep;Obilôt;0;0;0;1;R_HOF;367;0;"[""PER""]";"[{""endOffset"":4,""startOffset"":8,""start"":""25541"",""end"":""25574""}]";"[{""endOffset"":4,""startOffset"":8,""start"":""\/div[906]"",""end"":""\/div[907]""}]";255515578
25549;25578;12;7;zwuo tohter die mir sintliep;Obîe;0;0;0;1;R_HOF;367;0;"[""PER""]";"[{""endOffset"":4,""startOffset"":8,""start"":""25541"",""end"":""25574""}]";"[{""endOffset"":4,""startOffset"":8,""start"":""\/div[906]"",""end"":""\/div[907]""}]";255515578
25592;25602;12;7;mîniu kint;Obilôt;0;0;0;1;R_HOF;367;0;"[""PER"",""WVL""]";"[{""endOffset"":28,""startOffset"":18,""start"":""25574"",""end"":""25574""}]";"[{""endOffset"":28,""startOffset"":18,""start"":""\/div[907]"",""end"":""\/div[907]""}]";255945602
25592;25602;12;7;mîniu kint;Obîe;0;0;0;1;R_HOF;367;0;"[""PER"",""WVL""]";"[{""endOffset"":28,""startOffset"":18,""start"":""25574"",""end"":""25574""}]";"[{""endOffset"":28,""startOffset"":18,""start"":""\/div[907]"",""end"":""\/div[907]""}]";255945602
25613;25617;12;7;got;Gott;0;0;0;1;R_HOF;367;0;"[""PER""]";"[{""endOffset"":13,""startOffset"":9,""start"":""25604"",""end"":""25604""}]";"[{""endOffset"":13,""startOffset"":9,""start"":""\/div[908]"",""end"":""\/div[908]""}]";256155617
25799;25808;12;7;mîn hêrre;Meljanz;0;0;0;1;R_HOF;367;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""25799"",""end"":""25799""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[915]"",""end"":""\/div[915]""}]";258015808
25879;25888;12;7;mîn hêrre;Meljanz;0;0;0;1;R_HOF;367;0;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""25879"",""end"":""25879""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[918]"",""end"":""\/div[918]""}]";258815888
