begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
24554;24565;64;1;diu künegin;Ginover;null;0;0;0;R_HOFART;30;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""24554"",""end"":""24554""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[912]"",""end"":""\/div[912]""}]";245564565
24585;24598;64;1;Kâlogrenandes;Kâlogrenant;null;0;0;0;R_HOFART;30;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":24585,""end"":24585}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[913]"",""end"":""\/div[913]""}]";245874598
24637;24646;64;1;der künec;Artûs;null;0;0;0;R_HOFART;30;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":8,""start"":24629,""end"":24629}]";"[{""endOffset"":17,""startOffset"":8,""start"":""\/div[915]"",""end"":""\/div[915]""}]";246394646
24691;24702;64;1;sînes vater;Uterpandragôn;null;0;0;0;R_HOFART;30;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":3,""start"":24688,""end"":24688}]";"[{""endOffset"":14,""startOffset"":3,""start"":""\/div[917]"",""end"":""\/div[917]""}]";246934702
24742;24755;64;1;Uterpandragôn;Uterpandragôn;null;0;0;0;R_HOFART;30;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":24742,""end"":24742}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[919]"",""end"":""\/div[919]""}]";247444755
24862;24875;64;1;Jôhannes;# extradiegetisch ;null;0;0;0;R_HOFART;31;null;"[""PER""]";"[{""endOffset"":24875,""startOffset"":24862,""start"":0,""end"":0}]";"[{""endOffset"":26,""startOffset"":18,""start"":""\/div[923]"",""end"":""\/div[923]""}]";248644875
25062;25076;64;1;Îwein;Îwein;null;0;0;0;R_HOFART;31;null;"[""PER""]";"[{""endOffset"":25076,""startOffset"":25062,""start"":0,""end"":0}]";"[{""endOffset"":21,""startOffset"":16,""start"":""\/div[930]"",""end"":""\/div[930]""}]";250645076
25192;25201;64;1;der künec;Artûs;null;0;0;1;R_HOFART;31;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":8,""start"":25184,""end"":25184}]";"[{""endOffset"":17,""startOffset"":8,""start"":""\/div[934]"",""end"":""\/div[934]""}]";251945201
25280;25294;64;1;Gâwein;Gâwein;null;0;0;1;R_HOFART;31;null;"[""PER""]";"[{""endOffset"":25294,""startOffset"":25280,""start"":0,""end"":0}]";"[{""endOffset"":14,""startOffset"":8,""start"":""\/div[937]"",""end"":""\/div[937]""}]";252825294
25574;25595;64;1;Breziljân;null;-1;0;0;1;R_HOFART;31;null;"[""PER""]";"[{""endOffset"":25595,""startOffset"":25574,""start"":0,""end"":0}]";"[{""endOffset"":24,""startOffset"":15,""start"":""\/div[948]"",""end"":""\/div[948]""}]";255765595
25637;25648;64;1;Kâlogrenant;Kâlogrenant;null;0;0;1;R_HOFART;31;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":13,""start"":25624,""end"":25624}]";"[{""endOffset"":24,""startOffset"":13,""start"":""\/div[950]"",""end"":""\/div[950]""}]";256395648
25710;25730;64;1;schoenen juncvrouwen;Edelfräulein (Kalogrenant);null;0;0;1;R_HOFART;31;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":4,""start"":25706,""end"":25706}]";"[{""endOffset"":24,""startOffset"":4,""start"":""\/div[953]"",""end"":""\/div[953]""}]";257125730
25732;25751;64;1;des êrbaeren wirtes;# unbestimmt (einzel) ;overlap;0;0;1;R_HOFART;32;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""25732"",""end"":""25732""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[954]"",""end"":""\/div[954]""}]";257345751
25732;25756;64;1;wirtes kint;Edelfräulein (Kalogrenant);overlap_max;0;0;1;R_HOFART;32;null;"[""PER""]";"[{""endOffset"":25756,""startOffset"":25732,""start"":0,""end"":0}]";"[{""endOffset"":24,""startOffset"":13,""start"":""\/div[954]"",""end"":""\/div[954]""}]";257345756
25827;25848;64;1;den vil ungetânen man;Waldmann;null;0;0;1;R_HOFART;32;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":0,""start"":""25827"",""end"":""25827""}]";"[{""endOffset"":21,""startOffset"":0,""start"":""\/div[957]"",""end"":""\/div[957]""}]";258295848
begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
111;122;65;2;die knappen;# unbestimmt (multi) ;null;0;0;0;R_AVT;32;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":14,""start"":97,""end"":97}]";"[{""endOffset"":25,""startOffset"":14,""start"":""\/div[5]"",""end"":""\/div[5]""}]";1110122
129;139;65;2;den besten;# unbestimmt (einzel) ;null;0;0;0;R_AVT;32;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":129,""end"":129}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[6]"",""end"":""\/div[6]""}]";1290139
720;740;65;2;sîn neve Kâlogrenant;Kâlogrenant;null;0;0;0;R_AVT;33;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":4,""start"":716,""end"":716}]";"[{""endOffset"":24,""startOffset"":4,""start"":""\/div[29]"",""end"":""\/div[29]""}]";7200740
865;870;65;2;wirte;# unbestimmt (einzel) ;null;0;0;0;R_AVT;33;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":11,""start"":""854"",""end"":""854""}]";"[{""endOffset"":16,""startOffset"":11,""start"":""\/div[34]"",""end"":""\/div[34]""}]";8650870
950;968;65;2;den griulîchen man;Waldmann;null;0;0;0;R_AVT;33;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":9,""start"":941,""end"":941}]";"[{""endOffset"":27,""startOffset"":9,""start"":""\/div[37]"",""end"":""\/div[37]""}]";9500968
1060;1063;65;2;got;# Gott;null;0;0;0;R_AVT;33;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":1056,""end"":1056}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[42]"",""end"":""\/div[42]""}]";10601063
1167;1176;65;2;Îwein;Îwein;null;0;0;0;R_AVT;33;null;"[""PER""]";"[{""endOffset"":1176,""startOffset"":1167,""start"":0,""end"":0}]";"[{""endOffset"":26,""startOffset"":21,""start"":""\/div[46]"",""end"":""\/div[46]""}]";11671176
1499;1522;65;2;des selben waldes herre;Ascalôn;null;0;0;0;R_AVT;34;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":0,""start"":""1499"",""end"":""1499""}]";"[{""endOffset"":23,""startOffset"":0,""start"":""\/div[59]"",""end"":""\/div[59]""}]";14991522
1597;1606;65;2;her Îwein;Îwein;overlap_max;0;0;0;R_AVT;34;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":20,""start"":""1577"",""end"":""1577""}]";"[{""endOffset"":29,""startOffset"":20,""start"":""\/div[62]"",""end"":""\/div[62]""}]";15971606
1601;1606;65;2;Îwein;Îwein;overlap;0;0;0;R_AVT;34;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":24,""start"":1577,""end"":1577}]";"[{""endOffset"":29,""startOffset"":24,""start"":""\/div[62]"",""end"":""\/div[62]""}]";16011606
2021;2024;65;2;got;# Gott;null;0;0;0;R_AVT;35;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":2017,""end"":2017}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[79]"",""end"":""\/div[79]""}]";20212024
2796;2804;65;2;der gast dem wirte;Îwein;null;1;0;0;R_AVT;35;null;"[""PER""]";"[{""endOffset"":2804,""startOffset"":2796,""start"":0,""end"":0}]";"[{""endOffset"":26,""startOffset"":8,""start"":""\/div[107]"",""end"":""\/div[107]""}]";27962804
2805;2814;65;2;dem wirte;Ascalôn;null;1;0;0;R_AVT;35;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":17,""start"":""2788"",""end"":""2788""}]";"[{""endOffset"":26,""startOffset"":17,""start"":""\/div[107]"",""end"":""\/div[107]""}]";28052814
3001;3010;65;2;Îwein;Îwein;null;0;0;0;R_AVT;36;null;"[""PER""]";"[{""endOffset"":3010,""startOffset"":3001,""start"":0,""end"":0}]";"[{""endOffset"":9,""startOffset"":4,""start"":""\/div[115]"",""end"":""\/div[115]""}]";30013010
3060;3076;65;2;der halptôte man;Ascalôn;null;0;0;0;R_AVT;36;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":7,""start"":3053,""end"":3053}]";"[{""endOffset"":23,""startOffset"":7,""start"":""\/div[117]"",""end"":""\/div[117]""}]";30603076
3177;3186;65;2;Îwein;Îwein;null;0;0;0;R_AVT;36;null;"[""PER""]";"[{""endOffset"":3186,""startOffset"":3177,""start"":0,""end"":0}]";"[{""endOffset"":19,""startOffset"":14,""start"":""\/div[121]"",""end"":""\/div[121]""}]";31773186
3254;3262;65;2;Keiî;Keiî;null;0;0;0;R_AVT;36;null;"[""PER""]";"[{""endOffset"":3262,""startOffset"":3254,""start"":0,""end"":0}]";"[{""endOffset"":15,""startOffset"":11,""start"":""\/div[124]"",""end"":""\/div[124]""}]";32543262
4023;4031;65;2;der wirt;Ascalôn;null;0;0;0;R_AVT;37;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":8,""start"":4015,""end"":4015}]";"[{""endOffset"":16,""startOffset"":8,""start"":""\/div[155]"",""end"":""\/div[155]""}]";40234031
4227;4236;65;2;Îwein;Îwein;null;0;0;0;R_AVT;37;null;"[""PER""]";"[{""endOffset"":4236,""startOffset"":4227,""start"":0,""end"":0}]";"[{""endOffset"":25,""startOffset"":20,""start"":""\/div[162]"",""end"":""\/div[162]""}]";42274236
4307;4316;65;2;dem wirte;Ascalôn;null;0;0;0;R_AVT;37;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":4307,""end"":4307}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[166]"",""end"":""\/div[166]""}]";43074316
4753;4761;65;2;den wirt;Ascalôn;null;0;0;0;R_AVT;38;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":12,""start"":4741,""end"":4741}]";"[{""endOffset"":20,""startOffset"":12,""start"":""\/div[183]"",""end"":""\/div[183]""}]";47534761
4867;4875;65;2;der gast;Îwein;null;0;0;0;R_AVT;38;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":11,""start"":4856,""end"":4856}]";"[{""endOffset"":19,""startOffset"":11,""start"":""\/div[187]"",""end"":""\/div[187]""}]";48674875
4900;4913;65;2;mîn her Îwein;Îwein;null;0;0;0;R_QUE;38;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":8,""start"":4892,""end"":4892}]";"[{""endOffset"":21,""startOffset"":8,""start"":""\/div[188]"",""end"":""\/div[188]""}]";49004913
5540;5561;65;2;eine rîterlîche maget;Lûnete;null;0;0;0;R_QUE;39;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":0,""start"":5540,""end"":5540}]";"[{""endOffset"":21,""startOffset"":0,""start"":""\/div[214]"",""end"":""\/div[214]""}]";55405561
5635;5640;65;2;rîter;Îwein;null;0;0;1;R_QUE;39;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":11,""start"":5624,""end"":5624}]";"[{""endOffset"":16,""startOffset"":11,""start"":""\/div[217]"",""end"":""\/div[217]""}]";56355640
5708;5719;65;2;mînen herrn;Ascalôn;null;0;0;1;R_QUE;39;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":9,""start"":5699,""end"":5699}]";"[{""endOffset"":20,""startOffset"":9,""start"":""\/div[220]"",""end"":""\/div[220]""}]";57085719
5764;5784;65;2;mîner lieben vrouwen;Laudîne;null;0;0;1;R_QUE;39;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":3,""start"":5761,""end"":5761}]";"[{""endOffset"":23,""startOffset"":3,""start"":""\/div[223]"",""end"":""\/div[223]""}]";57645784
5792;5803;65;2;dem gesinde schouwen;# unbestimmt (multi) ;null;0;0;1;R_QUE;39;null;"[""PER""]";"[{""endOffset"":5803,""startOffset"":5792,""start"":0,""end"":0}]";"[{""endOffset"":27,""startOffset"":7,""start"":""\/div[224]"",""end"":""\/div[224]""}]";57925803
5942;5954;65;2;mînem herren;Ascalôn;null;0;0;1;R_QUE;39;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":""5935"",""end"":""5935""}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[229]"",""end"":""\/div[229]""}]";59425954
6104;6107;65;2;got;# Gott;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":11,""start"":6093,""end"":6093}]";"[{""endOffset"":14,""startOffset"":11,""start"":""\/div[234]"",""end"":""\/div[234]""}]";61046107
6365;6375;65;2;Mîn vrouwe;Laudîne;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":6365,""end"":6365}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[243]"",""end"":""\/div[243]""}]";63656375
6434;6443;65;2;den künec;Artûs;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":16,""start"":6418,""end"":6418}]";"[{""endOffset"":25,""startOffset"":16,""start"":""\/div[245]"",""end"":""\/div[245]""}]";64346443
6452;6457;65;2;herre;Îwein;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""6452"",""end"":""6452""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[246]"",""end"":""\/div[246]""}]";64526457
6727;6732;65;2;herre;Îwein;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""6727"",""end"":""6727""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[256]"",""end"":""\/div[256]""}]";67276732
6832;6837;65;2;herre;Îwein;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""6832"",""end"":""6832""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[260]"",""end"":""\/div[260]""}]";68326837
6860;6871;65;2;iuwer vater;Urjên;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":6860,""end"":6860}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[261]"",""end"":""\/div[261]""}]";68606871
6895;6910;65;2;der künec Urjên;Urjên;null;0;0;1;R_QUE;40;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":0,""start"":6895,""end"":6895}]";"[{""endOffset"":15,""startOffset"":0,""start"":""\/div[262]"",""end"":""\/div[262]""}]";68956910
6951;6960;65;2;Îwein;Îwein;null;0;0;1;R_QUE;41;null;"[""PER""]";"[{""endOffset"":6960,""startOffset"":6951,""start"":0,""end"":0}]";"[{""endOffset"":9,""startOffset"":4,""start"":""\/div[265]"",""end"":""\/div[265]""}]";69516960
7598;7605;65;2;gesinde;# unbestimmt (multi) ;null;0;0;0;R_QUE;41;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":9,""start"":7589,""end"":7589}]";"[{""endOffset"":16,""startOffset"":9,""start"":""\/div[288]"",""end"":""\/div[288]""}]";75987605
7684;7694;65;2;den herren;Ascalôn;null;0;0;0;R_QUE;41;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":7,""start"":""7677"",""end"":""7677""}]";"[{""endOffset"":17,""startOffset"":7,""start"":""\/div[291]"",""end"":""\/div[291]""}]";76847694
7721;7730;65;2;Îwein;Îwein;null;0;0;1;R_QUE;41;null;"[""PER""]";"[{""endOffset"":7730,""startOffset"":7721,""start"":0,""end"":0}]";"[{""endOffset"":20,""startOffset"":15,""start"":""\/div[292]"",""end"":""\/div[292]""}]";77217730
8236;8255;65;2;sîne liebe gesellen;# unbestimmt (multi) ;null;0;0;1;R_QUE;42;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""8236"",""end"":""8236""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[311]"",""end"":""\/div[311]""}]";82368255
8284;8296;65;2;mînen herren;Ascalôn;null;0;0;1;R_QUE;42;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""8284"",""end"":""8284""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[313]"",""end"":""\/div[313]""}]";82848296
8541;8550;65;2;die liute;# unbestimmt (multi) ;null;0;0;0;R_QUE;42;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""8541"",""end"":""8541""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[322]"",""end"":""\/div[322]""}]";85418550
8932;8935;65;2;got;# Gott;null;0;0;0;R_QUE;43;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":8928,""end"":8928}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[336]"",""end"":""\/div[336]""}]";89328935
8941;8951;65;2;den tiuvel;# Teufel;null;0;0;0;R_QUE;43;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":13,""start"":""8928"",""end"":""8928""}]";"[{""endOffset"":23,""startOffset"":13,""start"":""\/div[336]"",""end"":""\/div[336]""}]";89418951
8978;8985;65;2;der man;Îwein;null;0;0;1;R_QUE;43;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":19,""start"":8959,""end"":8959}]";"[{""endOffset"":26,""startOffset"":19,""start"":""\/div[337]"",""end"":""\/div[337]""}]";89788985
9248;9257;65;2;dirre man;Îwein;null;0;0;1;R_QUE;43;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":12,""start"":""9236"",""end"":""9236""}]";"[{""endOffset"":21,""startOffset"":12,""start"":""\/div[347]"",""end"":""\/div[347]""}]";92489257
9357;9368;65;2;guote liute;# unbestimmt (multi) ;null;0;0;1;R_QUE;43;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":10,""start"":""9347"",""end"":""9347""}]";"[{""endOffset"":21,""startOffset"":10,""start"":""\/div[351]"",""end"":""\/div[351]""}]";93579368
9827;9853;65;2;sîn vriunt diu guote maget;Lûnete;null;0;0;0;R_QUE;44;null;"[""PER""]";"[{""endOffset"":33,""startOffset"":7,""start"":""9820"",""end"":""9820""}]";"[{""endOffset"":33,""startOffset"":7,""start"":""\/div[368]"",""end"":""\/div[368]""}]";98279853
9905;9913;65;2;den wirt;Ascalôn;null;0;0;0;R_QUE;44;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":9905,""end"":9905}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[371]"",""end"":""\/div[371]""}]";99059913
9963;9970;65;2;ein wîp;Laudîne;null;0;0;0;R_QUE;44;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":24,""start"":9939,""end"":9939}]";"[{""endOffset"":31,""startOffset"":24,""start"":""\/div[372]"",""end"":""\/div[372]""}]";99639970
10151;10168;65;2;den liebesten man;Ascalôn;null;0;0;0;R_QUE;44;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":6,""start"":""10145"",""end"":""10145""}]";"[{""endOffset"":23,""startOffset"":6,""start"":""\/div[380]"",""end"":""\/div[380]""}]";101520168
10604;10617;65;2;der her Îwein;Îwein;null;0;0;0;R_QUE;45;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":13,""start"":10591,""end"":10591}]";"[{""endOffset"":26,""startOffset"":13,""start"":""\/div[398]"",""end"":""\/div[398]""}]";106050617
10927;10944;65;2;dem schoenen wîbe;Laudîne;null;0;0;0;R_QUE;45;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":3,""start"":10924,""end"":10924}]";"[{""endOffset"":20,""startOffset"":3,""start"":""\/div[411]"",""end"":""\/div[411]""}]";109280944
11009;11013;65;2;gote;# Gott;null;0;0;0;R_QUE;45;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":18,""start"":10991,""end"":10991}]";"[{""endOffset"":22,""startOffset"":18,""start"":""\/div[414]"",""end"":""\/div[414]""}]";110101013
11467;11477;65;2;diu vrouwe;Laudîne;null;0;0;0;R_QUE;46;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":7,""start"":11460,""end"":11460}]";"[{""endOffset"":17,""startOffset"":7,""start"":""\/div[432]"",""end"":""\/div[432]""}]";114681477
11914;11918;65;2;gote;# Gott;null;0;0;0;R_QUE;47;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":3,""start"":11911,""end"":11911}]";"[{""endOffset"":7,""startOffset"":3,""start"":""\/div[448]"",""end"":""\/div[448]""}]";119151918
11924;11934;65;2;diu vrouwe;Laudîne;null;0;0;0;R_QUE;47;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":13,""start"":11911,""end"":11911}]";"[{""endOffset"":23,""startOffset"":13,""start"":""\/div[448]"",""end"":""\/div[448]""}]";119251934
11955;11960;65;2;herre;# Gott;null;0;0;1;R_QUE;47;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":11,""start"":""11944"",""end"":""11944""}]";"[{""endOffset"":16,""startOffset"":11,""start"":""\/div[449]"",""end"":""\/div[449]""}]";119561960
11995;12004;65;2;mînen man;Ascalôn;null;0;0;1;R_QUE;47;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":17,""start"":""11978"",""end"":""11978""}]";"[{""endOffset"":26,""startOffset"":17,""start"":""\/div[450]"",""end"":""\/div[450]""}]";119962004
12214;12223;65;2;got;# Gott;null;0;0;1;R_QUE;47;null;"[""PER""]";"[{""endOffset"":12223,""startOffset"":12214,""start"":0,""end"":0}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[459]"",""end"":""\/div[459]""}]";122152223
12415;12427;65;2;mînen herren;Ascalôn;null;0;0;1;R_QUE;47;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":""12408"",""end"":""12408""}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[466]"",""end"":""\/div[466]""}]";124162427
12860;12874;65;2;diu juncvrouwe;Lûnete;null;0;0;0;R_QUE;48;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":0,""start"":12860,""end"":12860}]";"[{""endOffset"":14,""startOffset"":0,""start"":""\/div[482]"",""end"":""\/div[482]""}]";128612874
12892;12903;65;2;dem gesinde;# unbestimmt (multi) ;null;0;0;0;R_QUE;48;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":4,""start"":12888,""end"":12888}]";"[{""endOffset"":15,""startOffset"":4,""start"":""\/div[483]"",""end"":""\/div[483]""}]";128932903
12920;12937;65;2;den verborgen man;Îwein;null;0;0;0;R_QUE;48;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":12,""start"":""12908"",""end"":""12908""}]";"[{""endOffset"":29,""startOffset"":12,""start"":""\/div[484]"",""end"":""\/div[484]""}]";129212937
12985;12994;65;2;Îwein;Îwein;null;0;0;0;R_QUE;48;null;"[""PER""]";"[{""endOffset"":12994,""startOffset"":12985,""start"":0,""end"":0}]";"[{""endOffset"":20,""startOffset"":15,""start"":""\/div[486]"",""end"":""\/div[486]""}]";129862994
13109;13118;65;2;die maget;Lûnete;null;0;0;0;R_QUE;48;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":12,""start"":13097,""end"":13097}]";"[{""endOffset"":21,""startOffset"":12,""start"":""\/div[490]"",""end"":""\/div[490]""}]";131103118
13130;13145;65;2;sîner vîendinne;Laudîne;null;0;0;0;R_QUE;48;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":7,""start"":""13123"",""end"":""13123""}]";"[{""endOffset"":22,""startOffset"":7,""start"":""\/div[491]"",""end"":""\/div[491]""}]";131313145
13346;13354;65;2;diz volc;# unbestimmt (multi) ;null;0;0;1;R_QUE;48;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":8,""start"":13338,""end"":13338}]";"[{""endOffset"":16,""startOffset"":8,""start"":""\/div[500]"",""end"":""\/div[500]""}]";133473354
13700;13711;65;2;die vrouwen;Laudîne;overlap;0;0;0;R_QUE;49;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":4,""start"":13696,""end"":13696}]";"[{""endOffset"":15,""startOffset"":4,""start"":""\/div[514]"",""end"":""\/div[514]""}]";137013711
